TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
e_e000005,2304290002,1,0,,얼큰이칼국수,N,1,
e_e000005,2304290007,1,0,,돈까스;스파게티그라탕;버드와이저2병;코로나1병,N,1,
e_e000005,2304300001,1,0,,우동떡볶이;비빔모빌,N,1,
e_e000005,2304300003,1,0,,생맥주2잔;수아데로 타코(소양지),N,1,
e_e000005,2304300004,1,0,,간짜장;탕수육,N,1,
e_e000005,2305010004,1,0,,참돔회;소주4병,N,1,
e_e000005,2305020001,1,0,,삼계탕 2그릇,N,1,
e_e000005,2304300003,2,1,,개항로선물세트;개항로맥주1캔,N,1,
e_e000005,2304290006,3,0,,대관람차 탑승,N,1,1
e_e000005,2304300002,3,0,,개항e지투어,Y,5,1
e_e000005,2304300007,3,0,,보트 탑승,N,1,1
e_e000005,2305010001,3,0,,워터파크 입장,N,1,2
e_e000005,2305010003,4,0,,,,,
e_e000005,2305020002,4,0,,,,,
e_e000005,2304290005,4,1,,,,,
e_e000005,2304300002,4,3,,,,,
e_e000005,2304300006,5,0,,,,,
e_e000005,2305010002,5,0,,,,,
e_e000005,2305010005,5,0,,,,,
e_e000005,2304290004,5,1,,,,,
e_e000005,2304290008,5,1,,,,,
e_e000005,2304300005,5,1,,,,,
e_e000005,2304290003,6,0,,화장실 사용,N,5,
e_e000043,2304280004,1,0,,찰쌉빵;에그타르트,N,1,
e_e000043,2304280005,1,0,,커피;케익,N,4,
e_e000043,2304290002,1,0,,소시지빵;바닐라쉐이크;누텔라맘모스,N,1,
e_e000043,2304300001,1,0,,햄버거;콜라2;감자튀김,N,1,
e_e000043,2304300003,1,0,,커피;케익,Y,1,
e_e000043,2304300002,2,0,,카네이션;과자,N,1,
e_e000043,2304280004,2,1,,쿠키;소금빵 세트;쿠키세트,Y,5,
e_e000043,2304280002,3,0,,대통력 업적;관저 및 다른 나라에게 받은 선물 관람,N,5,2
e_e000043,2304280003,3,0,,열대;특별 수목원 관람,N,1,2
e_e000043,2304290001,3,0,,미술품 전시 및 평택민요 공연 관람,N,5,2
e_e000043,2304300002,3,3,,꽃;나무;언덕,N,5,2
e_e000043,2304290003,4,0,,,,,
e_e000043,2304300004,4,0,,,,,
e_e000043,2304280002,4,1,,,,,
e_e000043,2304280003,4,1,,,,,
e_e000043,2304290001,4,1,,,,,
e_e000043,2304290002,4,1,,,,,
e_e000043,2304300002,4,1,,,,,
e_e000043,2304280005,4,2,,,,,
e_e000043,2304280005,5,1,,,,,
e_e000043,2304290003,5,1,,,,,
e_e000043,2304280003,5,2,,,,,
e_e000043,2304300002,5,2,,,,,
e_e000043,2304280007,6,0,,,N,5,
e_e000043,2304280006,6,1,,,N,5,
e_e000191,2304290001,1,0,,바베큐,Y,4,
e_e000191,2304290002,1,0,,해물해장국,N,1,
e_e000191,2304300001,1,0,,커피;아이스크림,N,1,
e_e000191,2304300002,1,0,,탕수육;짬뽕,N,1,
e_e000191,2304300004,1,0,,게국지;고등어구이;제육등,N,4,
e_e000191,2304280002,2,0,,갑오징어등 기타회,Y,1,
e_e000191,2304300002,4,1,,,,,
e_e000191,2304280004,5,1,,,,,
e_e000191,2304290001,5,1,,,,,
e_e000316,2305270003,1,0,,명란계란말이;도동탕면;도동비면,Y,1,
e_e000316,2305270005,1,0,,라떼;아메리카노,N,4,
e_e000316,2305270007,1,0,,시즈널에이드 2잔;레몬파운드케이크,N,1,
e_e000316,2305270008,1,0,,마라소룡포;쇼마이;블랙하가우;매운돼지고기볶음;칭따오,Y,1,
e_e000316,2305280001,1,0,,사천마라탕면;꿔바로우,Y,1,
e_e000316,2305280003,1,0,,아메리카노;말차라떼;녹차양갱;모나카,N,1,
e_e000316,2305280008,1,0,,홍자몽;생연어사시미;꽈리고추모래집튀김;매실원주;청하,N,1,
e_e000316,2305290001,1,0,,수원왕갈비통닭;사이다,N,1,
e_e000316,2305290002,1,0,,유자민트티;망고리프레셔;생크림카스테라;음료,N,1,
e_e000316,2305290003,2,0,,성심당 본점 방문 후 빵 구매,Y,1,
e_e000316,2305290003,2,1,,머리핀 구매,N,1,
e_e000316,2305280004,2,2,,약 구매;물 구매,N,1,
e_e000316,2305270004,3,0,,,N,5,1
e_e000316,2305270006,3,0,,맥슨달튼 영화의 순간들 관람,Y,5,2
e_e000316,2305280004,3,0,,서울역 전시회 관람,N,5,2
e_e000316,2305280006,3,0,,화성행궁 입장 및 관람,Y,1,2
e_e000316,2305280007,3,0,,수원화성 위로 올라가서 사진찍고 관람,Y,5,2
e_e000316,2305280002,4,0,,,,,
e_e000316,2305280007,4,1,,,,,
e_e000316,2305270009,5,0,,,,,
e_e000316,2305280009,5,0,,,,,
e_e000316,2305280005,5,1,,,,,
e_e000316,2305270002,6,0,,서울 이동,Y,1,
e_e000316,2305270002,6,1,,,N,1,
e_e000668,2305200005,1,0,,떡볶이 튀김세트 김치제육볶음 산낙지,Y,1,
e_e000668,2305200003,2,0,,도다리;광어;세꼬시,N,1,
e_e000668,2305200004,2,1,,풍란( 사장님께 선물받았습니다.),N,5,
e_e000668,2305200004,3,0,,풍란,N,5,2
e_e001033,2305270002,1,0,,절밥-비빔밥;들깨미역국;과일;떡,N,4,
e_e001033,2305270003,1,0,,한라봉티;아이스아메리카노;꿀케이크,N,2,
e_e001033,2305270004,1,0,,삶은 계란;식혜,N,1,
e_e001033,2305270005,1,0,,오리능이백숙;감자전,N,1,
e_e001033,2305270002,3,1,,석가탄신일 행사;등불행사;공양,N,5,1
e_e001033,2305270004,3,1,,숯가마체험;찜질방,N,1,1
e_e001033,2305270003,4,1,,,,,
e_e001033,2305270002,4,2,,,,,
e_e001033,2305270003,5,2,,,,,
e_e001240,2306040001,1,0,,해물칼국수 만두 수육,N,1,
e_e001240,2306040004,1,0,,커피 케잌 와플,N,1,
e_e001240,2306040002,2,0,,시장에서 파는 과자및 군젓질거리,N,5,
e_e001240,2306040002,4,1,,,,,
e_e001240,2306040004,4,1,,,,,
e_e001240,2306040004,5,2,,,,,
e_e001423,2305290002,1,1,,빈대떡,N,1,
e_e001423,2305290002,1,2,,고기튀김,N,1,
e_e001423,2305290002,1,3,,고기떡,N,1,
e_e001423,2305290002,2,0,,막걸리,N,1,
e_e001423,2305290003,4,2,,,,,
e_e001579,2306070003,1,0,,햄버거 세트(맘스터치 싸이버거+감자튀김+콜라),N,1,
e_e001579,2306070008,1,0,,Bhc가락점 뿌링클( 뼈 / 한마리 ) + 치즈볼 5p,N,2,
e_e001579,2306080002,1,0,,미쁘동(밥+해산물);토마토 연어국수(연어국수+쯔유),N,1,
e_e001579,2306090001,1,0,,떡도리탕 2인 (떡+닭도리탕 / 2인은 런치만 가능(14:30까지 런치 라스트 오더)),N,1,
e_e001579,2306090003,1,0,,네네치킨 후라이드 (뼈/한마리),N,2,
e_e001579,2306090002,2,0,,블레어 베이커리 (황치즈 퀸아망;그린티 퀸아망 각 5000원),N,1,
e_e001579,2306090002,2,2,,신세계 멤버쉽 바 (멤버쉽 회원 무료 음료 서비스 / 아메리카노;자몽에이드),N,5,
e_e001579,2306080001,3,0,,오레오 111주년 팝업스토어 ( 사진 촬영;체험 및 게임;놀이시설 등),N,5,1
e_e001579,2306070008,3,1,,공간 대여;파티룸 ( 노래방;보드게임;영화 등 오락시설 제공),Y,1,1
e_e001579,2306080003,4,0,,,,,
e_e001579,2306090002,4,1,,,,,
e_e001579,2306090003,4,1,,,,,
e_e001579,2306070003,6,1,,6월 7일 맘스터치 서원대점,N,5,
e_e001579,2306070006,6,1,,환승/경유,N,1,
e_e001579,2306070007,6,1,,6월 7일 센트럴시티터미널,N,5,
e_e001579,2306100001,6,1,,환승/경유,Y,1,
e_e001579,2306070008,6,2,,6월 7일 스너그룸스 가락점 ,N,5,
e_e001579,2306070006,7,0,,,,,
e_e001579,2306070007,7,0,,,,,
e_e001579,2306100001,7,0,,,Y,,
e_e001579,2306070005,99,1,,,,,
e_e001579,2306070004,99,3,,,,,
e_e002195,2306040004,1,0,,명란 바게트 페스트리샌드위치 김치찹쌀주먹밥 화쏘브레드 튀김소보로 땡큐 새우롤낙지 스테이크빵,N,1,
e_e002195,2306040005,2,0,,순수롤케이크 아이쇼핑,N,5,
e_e002195,2306040006,3,0,,관사 주택을 복원해 전시해놓은 곳입니다 1호부터 10호 관사까지 있으며 7호 관사에서는 무료 커피까지 마실수있습니다,N,5,2
e_e002195,2306040002,7,0,,,,,
e_e002195,2306040003,7,0,,,,,
e_e002195,2306040007,7,0,,,,,
e_e003226,2307010002,1,0,,쭈꾸미볶음;쭈꾸미파전,N,1,
e_e003226,2307010005,1,0,,망고 빙수 인절미 빙수,N,4,
e_e003226,2307010007,1,0,,컵라면;맥반석계란;탄산음료,N,1,
e_e003226,2307020001,1,0,,어죽;어칼국수,N,1,
e_e003226,2307020002,1,0,,노커슈페너;소금빵,N,1,
e_e003226,2307010004,2,0,,농수산물;먹거리(분식류;칼국수) 등등,N,5,
e_e003226,2307010003,3,0,,충무공 이순신 기념관 방문 및 명량대전 영상 자료 관람,N,5,2
e_e003226,2307010007,3,1,,온천 및 찜질,N,1,2
e_e003226,2307020003,4,0,,,,,
e_e003226,2307010003,4,1,,,,,
e_e003226,2307010004,4,1,,,,,
e_e003226,2307020003,5,1,,,,,
e_e003226,2307010003,5,2,,,,,
e_e003226,2307010007,5,2,,,,,
e_e004870,2307100006,1,0,,오이김밥;컵라면,N,2;3,
e_e004870,2307110001,1,0,,닭죽;간식;삼겹살구이,Y,4,
e_e004870,2307120003,1,0,,크림스파게티;로제스파게티;마르게리따,Y,1,
e_e004870,2307120004,1,1,,카페라떼;딸기라떼;할머니미숫가루,Y,1,
e_e004870,2307100006,1,2,,닭백숙,Y,4,
e_e004870,2307120002,3,0,,우드스피커;나무시계 만들기,Y,1,1
e_e004870,2307100002,4,0,,,,,
e_e004870,2307120004,5,0,,,,,
e_e004870,2307100006,5,1,,,,,
e_e004870,2307110001,5,1,,,,,
e_e004870,2307100002,5,2,,,,,
e_e004944,2307090002,1,0,,쌀국수;팟타이,N,1,
e_e004944,2307090003,1,0,,수제차,N,1,
e_e004944,2307090006,1,0,,김치찌개,N,1,
e_e004944,2307090005,1,1,,쌀크림빵;흑임자크림빵,N,2,
e_e004944,2307090005,2,2,,리복신발;리복 반팔티;나이키 반바지,Y,1,
e_e004944,2307090004,4,0,,,,,
e_e004944,2307090003,4,1,,,,,
e_e004944,2307090004,5,1,,,,,
e_e007408,2308190003,1,0,,막국수 치킨,N,1,
e_e007408,2308190002,3,0,,놀이기구 탑승,N,1,1
e_e007408,2308190001,4,0,,,,,
e_e007408,2308190004,4,0,,,,,
e_e011214,2308250010,1,0,,연돈볼카츠에서 기본×2;치즈×1;청양×1 예터칼국수에서 비빔칼국수;백술상회에서 오리지널막걸리 2병,N,1,
e_e011214,2308250011,1,0,,애플히비커스에이드;사과에이드,N,1,
e_e011214,2308250008,1,1,,복숭아 아이스티;바닐라라테,N,1,
e_e011214,2308250012,2,0,,사과당 추천세트 4구(원조2;바닐라2),N,1,
e_e011214,2308250013,2,0,,낙원약과 5개입,N,1,
e_e011214,2308250004,3,0,,부채 전시품 관람 및 짚으로 엮은 짚공예품 관람,N,5,2
e_e011214,2308250005,3,0,,돌 전시 및 곤충의 생애주기와 실아있는 곤충 관찰과 에벌레 만지기 체험;예당호 전경 보기,N,5,1
e_e011214,2308250006,3,0,,황새와 토끼;말 구경;황새의 생애 관람;황새가 새끼를 키우는 영상 관람;vr체험,N,5,1
e_e011214,2308250008,3,0,,모노레일 탑승 후 예당호 전경 보기,N,1,1
e_e011214,2308250007,4,0,,,,,
e_e011214,2308250009,4,0,,,,,
e_e011214,2308250006,4,1,,,,,
e_e011214,2308250005,5,1,,,,,
e_e011214,2308250007,5,1,,,,,
e_e011214,2308250003,7,0,,,,,
e_e011214,2308250014,7,1,,,,,
e_e013132,2309090005,1,1,,회오리감자,N,1,
e_e013132,2309090002,1,2,,우렁쌈밥정식;제육볶음,N,1,
e_e013132,2309090003,2,0,,쉬폰케이크,Y,1,
e_e013132,2309090005,4,0,,,,,
e_e013132,2309090004,4,2,,,,,
e_e013132,2309090004,5,0,,,,,
e_e013143,2309230003,1,0,,돈까스;우동,N,1,
e_e013143,2309230002,3,0,,피아노 콩쿨 관람,Y,5,2
e_e013143,2309230003,3,1,,과학관 입장;어린이과학관 입장및 관람,N,5,2
e_e013143,2309230004,4,0,,,,,
e_e013143,2309230003,4,2,,,,,
e_e013144,2309230005,1,0,,칼국수,N,1,
e_e013144,2309230003,3,0,,대전시안전체험한마당,N,5,1
e_e013144,2309230002,4,0,,,,,
e_e013144,2309230004,4,0,,,,,
e_e013144,2309230003,5,1,,,,,
e_e013149,2309240003,1,0,,잔도길 가는 중에 있는 카페에서 젤라또 먹음,Y,2,
e_e013149,2309240004,1,0,,더덕구이 정식,Y,1,
e_e013149,2309240006,1,0,,흑마늘 닭강정 및 레몬에이드,N,1,
e_e013149,2309240002,3,0,,만천하스카이 워크 입장료 지불 후 만천하스카이워크 걷기,N,1,2
e_e013149,2309240002,4,1,,,,,
e_e013149,2309240003,4,1,,,,,
e_e013149,2309240004,4,1,,,,,
e_e013149,2309240006,4,1,,,,,
e_e013149,2309240005,5,1,,,,,
e_e013149,2309240003,5,2,,,,,
e_e013179,2309240002,1,0,,돌솥더덕한정식,N,1,
e_e013179,2309240004,1,0,,아메리카노 카페라떼,N,1,
e_e013179,2309240008,2,0,,물,N,1,
e_e013179,2309240005,3,0,,윤봉길 의사 사당,N,5,2
e_e013179,2309240006,3,0,,윤봉길 의사 생애와 업적,N,5,2
e_e013179,2309240007,3,0,,윤봉길 의사 생가 및 동상,N,5,2
e_e013179,2309240009,5,0,,,,,
e_e013179,2309240004,5,1,,,,,
e_e013184,2309230002,1,0,,샌드위치.미수가루,N,2,
e_e013184,2309230004,1,0,,치즈퐁당.반미샌드위치,N,1,
e_e013184,2309230005,1,0,,분식.떡복이.순대,N,1,
e_e013184,2309230004,1,2,,눈꽃망고빙수,N,1,
e_e013184,2309230005,4,1,,,,,
e_e013184,2309230004,5,1,,,,,
e_e013184,2309230003,7,0,,,,,
e_e013184,2309230006,7,0,,,,,
e_e013184,2309230002,7,1,,,,,
e_e013188,2309230002,1,0,,커피,N,1,
e_e013188,2309230003,1,0,,간장찜갈비,N,1,
e_e013188,2309230005,1,0,,빵;커피;허브티,N,1,
e_e013188,2309230004,4,1,,,,,
e_e013188,2309230002,5,1,,,,,
e_e013188,2309230005,5,1,,,,,
e_e013282,2309270005,1,0,,조개구이,N,1,
e_e013282,2309270006,1,0,,커피,N,1,
e_e013282,2309270007,3,0,,영화 관람,Y,1,2
e_e013282,2309270003,4,1,,,,,
e_e013282,2309270004,4,1,,,,,
f_f000001,2304290002,1,0,,돼지고기바베큐,N,4,
f_f000001,2304290003,1,0,,소떡소떡,N,1,
f_f000001,2304300003,1,0,,곱창구이,N,4,
f_f000001,2305010001,1,0,,짜장면;짬뽕;탕수육,N,1,
f_f000001,2304290002,1,4,,술;마시멜로우,N,2,
f_f000001,2304300001,2,0,,회;라면;삼겹살;물;마시멜로우,N,1,
f_f000001,2305010003,2,0,,음료수,N,1,
f_f000001,2305010002,3,0,,활쏘기체험;민속촌관람,N,1,1
f_f000001,2304300003,3,3,,조개잡기체험,N,5,1
f_f000001,2305010002,4,1,,,,,
f_f000001,2304290002,4,2,,,,,
f_f000001,2304300003,4,2,,,,,
f_f000001,2304290002,5,1,,,,,
f_f000001,2304290003,5,1,,,,,
f_f000001,2304300003,5,1,,,,,
f_f000001,2304290002,6,5,,장작 구매,N,1,
f_f000004,2304290003,1,0,,롱핫도그;쥐포구이;카페라떼,Y,1,
f_f000004,2304290006,1,0,,싸이버거세트,N,1,
f_f000004,2304290009,1,0,,카페라떼,N,1,
f_f000004,2304300002,1,0,,카페라떼,Y,1,
f_f000004,2305010005,1,0,,소세지;어묵바,N,1,
f_f000004,2305010006,1,0,,돈까스,Y,1,
f_f000004,2304290005,2,0,,번개탄,N,1,
f_f000004,2305010001,2,0,,낚지,N,1,
f_f000004,2305010003,3,0,,측그,N,5,1
f_f000004,2304300003,4,0,,,,,
f_f000004,2304300004,4,0,,,,,
f_f000004,2304290004,4,1,,,,,
f_f000004,2304290002,5,0,,,,,
f_f000004,2304290007,5,0,,,,,
f_f000004,2304290008,5,0,,,,,
f_f000004,2304300005,5,0,,,,,
f_f000004,2304290003,5,1,,,,,
f_f000004,2304290004,5,2,,,,,
f_f000004,2305010002,6,0,,낚시,N,5,
f_f000004,2304300001,6,1,,낚시,N,5,
f_f000004,2304290004,7,0,,,,,
f_f000004,2305010004,7,0,,,,,
f_f000030,2304290001,1,0,,갑오징어물회;바지락비빔밥;실치전,Y,1,
f_f000030,2304290002,1,0,,텅 커피,N,1,
f_f000030,2304290003,1,0,,아이스 아메리카노;초코 테린느,N,1,
f_f000030,2304290006,1,0,,야끼토리(닭다리살 대파;닭봉;다리근육살;염통;츠쿠네;닭굴);명란구이;생맥주,N,1,
f_f000030,2304300001,1,0,,분짜;반세오;반미,N,1,
f_f000030,2304300005,1,0,,스키야끼,N,1,
f_f000030,2304290005,1,2,,떡볶이;오뎅,Y,1,
f_f000030,2304300002,1,2,,아이스 아메리카노;에멘탈치즈 브레드,N,1,
f_f000030,2304280003,1,3,,삼겹살;모듬조개구이;비빔면;소주2병;맥주 500ml 2캔,Y,1;3,
f_f000030,2304280002,2,0,,모듬조개 1kg;가리비 1kg,N,1,
f_f000030,2304280003,2,1,,생삼겹살;모짜렐라 치즈;파채;즉석밥;새송이버섯;김치;새로 2병;칭타오 2캔;콜라 1.5L,N,5,
f_f000030,2304280003,2,4,,폭죽 4개,Y,5,
f_f000030,2304290005,3,0,,수목원 산책 및 불꽃축제 관람,Y,1,2
f_f000030,2304280003,4,0,,,,,
f_f000030,2304290004,4,0,,,,,
f_f000030,2304300003,4,0,,,,,
f_f000030,2304300004,4,0,,,,,
f_f000030,2304300002,4,4,,,,,
f_f000030,2304290007,5,0,,,,,
f_f000030,2304290003,5,1,,,,,
f_f000030,2304280003,5,2,,,,,
f_f000030,2304300002,5,3,,,,,
f_f000030,2304290008,99,0,,,,,
f_f001718,2306010003,1,0,,흑마늘 닭강정,N,1,
f_f001718,2306010006,1,0,,아이스아메리카노,N,1,
f_f001718,2306010004,3,0,,고수동굴 입장 동굴체험,N,1,1
f_f001718,2306010005,3,0,,주차비,N,1,2
f_f001718,2306010004,3,1,,고수동굴 주차비용,N,1,2
f_f001718,2306010006,3,1,,주차비,N,1,2
f_f001718,2306010002,3,4,,전망대 입장료 구매 및 단양 시내 전망 관람,N,1,2
f_f001718,2306010007,4,0,,,,,
f_f001718,2306010006,4,2,,,,,
f_f001718,2306020001,4,2,,,,,
f_f001718,2306010008,5,0,,,,,
f_f001718,2306010007,5,1,,,,,
f_f001718,2306010008,6,1,,휴식;잠,Y,1,
f_f001718,2306020001,6,1,,등산,N,5,
f_f001718,2306010002,6,3,,만천하 스타이워크 알파인코스터 체험,N,1,
f_f002508,2306080001,1,0,,아이스크림라떼;녹차라떼,N,1,
f_f002508,2306080002,1,0,,게장정식,N,1,
f_f002508,2306070004,1,1,,바베큐(새우 조개 오징어 삼겹살 꼬치) 술;음료;바베큐그릴 구매,Y,1,
f_f002508,2306070003,2,0,,소주 얼음 사이다 담배 라면,N,1,
f_f002508,2306080003,2,0,,딸기 모찌 8개,N,1,
f_f002508,2306070004,4,2,,,,,
f_f008573,2308240004,1,1,,윙콤보;맥주,Y,1,
f_f008573,2308240003,4,0,,,,,
f_f008573,2308240003,5,1,,,,,
f_f009789,2308250003,1,0,,불고기게장백반,Y,1,
f_f009789,2308250004,1,0,,미도리샤워;논알콜피치크러쉬,N,1,
f_f009789,2308250006,1,0,,삼합;술,N,1,
f_f009789,2308260002,1,0,,보리굴비,N,1,
f_f009789,2308250002,1,2,,회오리감자;알감자,N,1,
f_f009789,2308260001,3,0,,케이블카 탑승,N,1,1
f_f009789,2308250002,5,0,,,,,
f_f009789,2308250005,5,0,,,,,
f_f009789,2308250007,5,0,,,,,
f_f009789,2308250004,5,1,,,,,
f_f015537,2309030003,1,0,,소머리수육,Y,1,
f_f015537,2309030002,3,0,,마라톤,Y,1,1
f_f015541,2309020004,1,0,,우렁이정식,N,1,
f_f015541,2309020006,1,0,,아메리카노;오트밀라떼;사과파이,N,1,
f_f015541,2309020002,2,0,,음료수,N,1,
f_f015541,2309020007,2,1,,음료수,N,1,
f_f015541,2309020003,3,0,,아미미술관 전시,N,1,2
f_f015541,2309020007,4,0,,,,,
f_f015541,2309020005,4,1,,,,,
f_f016471,2309160004,1,0,,팥빙수;망고쥬스,N,1,
f_f016471,2309160006,1,0,,흙마늘누룽지닭강정;만두,N,1,
f_f016471,2309160008,1,0,,비빔막국수 2그릇;물막국수 1그릇,N,1,
f_f016471,2309160006,2,3,,단양여행 기념 선물용 마늘빵세트구매,N,1,
f_f016471,2309160003,3,0,,책으로만 접하던 삼국시대 단양지역의 단양적성및 단양적성비를 아이들과 직접눈으로 볼수있었습니다,N,5,2
f_f016471,2309160007,3,0,,산아래 매표소에서 산꼭대기 전망대까지 셔틀관광버스이용해서 올라가서 전망대 관람하는 일정이었습니다 비는 많이 왔지만 높은곳에서 단양시내풍경을 배경으로 사진도 찍고 아름다운 풍경을 감상할수있어서 좋았습니다,N,1,2
f_f016471,2309160010,3,0,,사양개빛터널안을 갖가지 조명들로 이쁘게 장식해놓은곳을 아이들과 관람하며 블로그등에나오는 sns인증샷도 따라해보고 여러가지 사진등을 찍어보며 관람할수있었습니다 또 불빛정윈도 아름답게 꾸며져있어 걸으며 이쁜사진을 많이 찍을수 있었습니다.,N,1,2
f_f016471,2309160005,3,1,,구석기유적이며 동굴로 되어있는곳이라고 하여 방문하였습니다 강변에 위치했으며 동굴안에 들어가볼수있게 되어있어 입구에서 안쪽까지 아이들과 들어가서 관람해볼수 있어 좋았습니다 또 저녁어 방문한 수양개 선사유물전시관에서 다시한번 설명을보니 다녀온곳이라 그런지 설명이 잘이해되었습니다,N,5,2
f_f016471,2309160009,3,1,,수양개 선사시대 (구석기) 유적의 발굴과정 출토유물들을 볼수있었고 오전에 보았던 금굴유적에 대해서도 다시한번 자세히 알수있었습니다. 또 1층전시실의 시루섬을 품은 단양팔경특별전 그림전시관 관람도 해볼수 있었습니다. 2층전시실은 토기퍼즐맞추기나 발굴체험도 가능하게 되어있어 잠시나마 아이들과 직접체험해보았습니다.,N,5,1
f_f016471,2309160003,4,1,,,,,
f_f016471,2309160004,4,1,,,,,
f_f016471,2309160006,4,1,,,,,
f_f016471,2309160006,5,2,,,,,
f_f016830,2309260007,1,0,,삼계탕,N,1,
f_f016830,2309260004,2,0,,카레고로케;소금빵,N,1,
f_f016830,2309260006,2,0,,스크런지;고무 머리끈,N,1,
f_f016830,2309260008,2,0,,샤인머스켓,N,1,
f_f016830,2309260005,4,1,,,,,
f_f016830,2309260005,5,0,,,,,
f_f016830,2309260002,7,0,,,,,
f_f016830,2309260003,7,0,,,,,
f_f016830,2309260009,7,0,,,,,
f_f016830,2309260010,7,0,,,,,
g_g000003,2305010003,1,0,,커피,N,1,
g_g000003,2305010004,1,0,,돈가스 알밥 모밀 아이스크림,N,1,
g_g000003,2304300002,1,1,,떡갈비4인분,Y,1,
g_g000003,2304300007,1,1,,모듬전 닭볶음탕,Y,2,
g_g000003,2304300004,2,0,,식품,N,1,
g_g000003,2304300003,4,0,,,,,
g_g000003,2305010001,4,0,,,,,
g_g000003,2304300006,4,1,,,,,
g_g000003,2305010002,4,1,,,,,
g_g000003,2304300005,5,0,,,,,
g_g000003,2304300007,5,0,,,,,
g_g000004,2304300008,1,0,,소고기;참외;된장찌개;상추겉절이;파김치,N,2,
g_g000004,2305010002,1,0,,불고기;상추쌈 샤브,N,1,
g_g000004,2305010003,1,0,,아메리카노;바닐라라떼;딸기라떼;레몬에이드;샤인머스켓에이드;시오빵;쑥떡쑥떡;잼버터스콘;고구마찰빵;쑥찰앙금빵,N,1,
g_g000004,2305010004,1,0,,떡볶이;쥐포;소떡소떡,N,1,
g_g000004,2304300002,1,2,,고구마스틱;미니꽈배기,N,1,
g_g000004,2305010003,4,1,,,,,
g_g000004,2305010001,5,0,,,,,
g_g000004,2304300008,5,1,,,,,
g_g000004,2305010004,5,1,,,,,
g_g000004,2305010003,5,2,,,,,
g_g000004,2304300002,5,4,,,,,
g_g000004,2304300002,6,1,,주유,N,1,
g_g000005,2304280008,1,0,,순대국밥,N,1,
g_g000005,2304290004,1,0,,치킨,N,2,
g_g000005,2304300004,1,0,,비빔칼국수,N,1,
g_g000005,2304280009,1,1,,농심가락 떡볶이,N,1,
g_g000005,2304290005,1,1,,다음날(30일) 조식,Y,4,
g_g000005,2304280005,2,0,,북클립3개;책 (여성 2인 가구 생활/텍스트칼로리 출판책),N,1,
g_g000005,2304300007,2,0,,빵 (튀김소보로/야채고로게/부추빵/사라다빵),N,1,
g_g000005,2304280010,2,1,,컵라면;소세지;포카칩,N,1,
g_g000005,2304290002,2,1,,에바알머슨 전시 아트샵 그림엽서 마그넷 기념품,N,1,
g_g000005,2304300002,2,1,,대전홍보관 꿈돌이 엽서,N,1,
g_g000005,2304280009,3,0,,야구관람,Y,1,2
g_g000005,2304290001,3,0,,압인기 책갈피 체험활동;화폐의 역사 관람,N,5,1
g_g000005,2304290002,3,0,,에바알머슨 전시 관람,N,1,2
g_g000005,2304300005,3,0,,미술전시 관람,N,1,2
g_g000005,2304300006,3,0,,오월드 동물원 식물원 관람,N,1,2
g_g000005,2304290004,3,1,,야구관람,Y,1,2
g_g000005,2304300001,4,0,,,,,
g_g000005,2304300003,4,0,,,,,
g_g000005,2304280006,4,1,,,,,
g_g000005,2304300006,4,1,,,,,
g_g000005,2304290002,4,2,,,,,
g_g000005,2304300002,4,2,,,,,
g_g000005,2304280010,5,0,,,,,
g_g000005,2304290003,5,0,,,,,
g_g000005,2304290005,5,0,,,,,
g_g000005,2304300001,5,1,,,,,
g_g000005,2304300006,5,2,,,,,
g_g000005,2304280007,5,3,,,Y,,
g_g000005,2304290003,6,1,,호텔 체크인(15시),Y,5,
g_g000005,2304300008,6,1,,대전에서 서울로 이동 (기차탑승),Y,1,
g_g000005,2304280007,6,2,,호텔 체크인 (15시),Y,1,
g_g000005,2304300001,6,2,,타슈(자전거) 이용 자전거 체험,N,5,
g_g000005,2304280002,7,0,,,,,
g_g000005,2304280004,7,0,,,,,
g_g000005,2304300008,7,0,,,,,
g_g000009,2304290002,1,0,,떡볶이 김밥 쫄면,N,1,
g_g000009,2304290003,1,0,,꼬치류(닭고기)  토스트  과일 고구마 우동 과자,Y,4,
g_g000009,2304300002,1,0,,찐만두,N,1,
g_g000009,2304300002,1,3,,시래기순대국,N,1,
g_g000009,2304300002,1,4,,도넛 호떡,N,1,
g_g000009,2304290003,2,1,,계란김밥,N,1,
g_g000009,2304300002,2,2,,과일  김  생선,N,5,
g_g000009,2304300002,2,5,,치킨,N,1,
g_g000009,2304290003,5,2,,,,,
g_g000010,2304280002,1,0,,우삼겹 된장찌개,N,2,
g_g000010,2304290002,1,0,,물짜장,N,1,
g_g000010,2304290003,1,0,,자몽허니블랙티;잠봉베이글,N,1,
g_g000010,2304290004,1,0,,클래식핫도그,N,1,
g_g000010,2304290004,2,1,,전북현대모터스 머플러,N,1,
g_g000010,2304290004,3,2,,K리그1 전북현대모터스 vs 강원 FC 경기 관람,Y,1,2
g_g000010,2304280002,5,1,,,,,
g_g000010,2304280003,7,0,,,,,
g_g000010,2304290005,7,0,,,,,
g_g000010,2304280004,7,1,,,,,
