TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
e_e000005,2304290001,2304290001,,2023-04-29 12:00,,,
e_e000005,2304290002,,2304290002,,2023-04-29 12:30,1,
e_e000005,2304290003,,2304290003,,2023-04-29 13:30,1,
e_e000005,2304290004,,2304290004,,2023-04-29 16:30,1,
e_e000005,2304290005,,2304290005,,2023-04-29 17:00,15,
e_e000005,2304290006,,2304290006,,2023-04-29 18:00,15,
e_e000005,2304290007,,2304290007,,2023-04-29 19:00,15,
e_e000005,2304290008,,2304290008,,2023-04-29 21:00,15,
e_e000005,2304300001,,2304300001,,2023-04-30 10:30,15,
e_e000005,2304300002,,2304300002,,2023-04-30 13:00,1,16
e_e000005,2304300003,,2304300003,,2023-04-30 14:00,15,
e_e000005,2304300004,,2304300004,,2023-04-30 15:00,15,
e_e000005,2304300005,,2304300005,,2023-04-30 21:00,15,
e_e000005,2304300006,,2304300006,,2023-04-30 16:30,1,
e_e000005,2304300007,,2304300007,,2023-04-30 19:30,15,
e_e000005,2305010001,,2305010001,,2023-05-01 12:30,1,
e_e000005,2305010002,,2305010002,,2023-05-01 16:00,15,
e_e000005,2305010003,,2305010003,,2023-05-01 17:30,15,
e_e000005,2305010004,,2305010004,,2023-05-01 18:00,15,
e_e000005,2305010005,,2305010005,,2023-05-01 20:30,15,
e_e000005,2305020001,,2305020001,,2023-05-02 11:30,1,
e_e000005,2305020002,,2305020002,,2023-05-02 13:00,1,
e_e000005,2305020003,,2305020003,,2023-05-02 16:00,1,
e_e000043,2304280001,2304280001,,2023-04-28 13:00,,,
e_e000043,2304280002,,2304280002,,2023-04-28 13:30,1,
e_e000043,2304280003,,2304280003,,2023-04-28 14:30,1,
e_e000043,2304280004,,2304280004,,2023-04-28 15:30,1,
e_e000043,2304280005,,2304280005,,2023-04-28 16:30,1,
e_e000043,2304280006,,2304280006,,2023-04-28 17:30,1,
e_e000043,2304280007,,2304280007,,2023-04-28 19:30,1,
e_e000043,2304280008,,2304280008,,2023-04-28 21:30,1,
e_e000043,2304290001,,2304290001,,2023-04-29 14:30,1,
e_e000043,2304290002,,2304290002,,2023-04-29 15:00,1,
e_e000043,2304290003,,2304290003,,2023-04-29 17:00,1,
e_e000043,2304290004,,2304290004,,2023-04-29 18:30,1,
e_e000043,2304290005,,2304290005,,2023-04-29 00:30,1,
e_e000043,2304300001,,2304300001,,2023-04-30 14:30,1,
e_e000043,2304300002,,2304300002,,2023-04-30 15:30,1,
e_e000043,2304300003,,2304300003,,2023-04-30 16:00,1,
e_e000043,2304300004,,2304300004,,2023-04-30 17:00,1,
e_e000043,2304300005,,2304300005,,2023-04-30 18:00,1,
e_e000191,2304280001,2304280001,,2023-04-28 16:30,,,
e_e000191,2304280002,,2304280002,,2023-04-28 21:00,1,
e_e000191,2304280004,,2304280004,,2023-04-28 21:30,1,
e_e000191,2304290001,,2304290001,,2023-04-29 19:00,1,
e_e000191,2304290002,,2304290002,,2023-04-29 14:00,1,
e_e000191,2304300001,,2304300001,,2023-04-30 14:30,1,1
e_e000191,2304300002,,2304300002,,2023-04-30 17:30,1,1
e_e000191,2304300003,,2304300003,,2023-04-30 22:00,1,1
e_e000191,2304300004,,2304300004,,2023-04-30 12:00,15,15
e_e000316,2305270001,2305270001,,2023-05-27 07:00,,,
e_e000316,2305270002,,2305270002,,2023-05-27 07:30,1,
e_e000316,2305270003,,2305270003,,2023-05-27 11:00,7,15
e_e000316,2305270004,,2305270004,,2023-05-27 12:30,13,
e_e000316,2305270005,,2305270005,,2023-05-27 13:30,15,
e_e000316,2305270006,,2305270006,,2023-05-27 15:30,13,
e_e000316,2305270007,,2305270007,,2023-05-27 17:00,13,
e_e000316,2305270008,,2305270008,,2023-05-27 18:30,15,
e_e000316,2305270009,,2305270009,,2023-05-27 08:30,13,
e_e000316,2305280001,,2305280001,,2023-05-28 11:00,13,
e_e000316,2305280002,,2305280002,,2023-05-28 12:00,15,
e_e000316,2305280003,,2305280003,,2023-05-28 12:30,15,
e_e000316,2305280004,,2305280004,,2023-05-28 15:00,13,
e_e000316,2305280005,,2305280005,,2023-05-28 16:30,7,15
e_e000316,2305280006,,2305280006,,2023-05-28 17:30,4,
e_e000316,2305280007,,2305280007,,2023-05-28 18:30,13,
e_e000316,2305280008,,2305280008,,2023-05-28 19:30,15,
e_e000316,2305280009,,2305280009,,2023-05-28 22:30,4,
e_e000316,2305290001,,2305290001,,2023-05-29 12:00,4,
e_e000316,2305290002,,2305290002,,2023-05-29 16:30,7,13
e_e000316,2305290003,,2305290003,,2023-05-29 19:00,13,
e_e000316,2305290004,,2305290004,,2023-05-29 22:00,1,
e_e000668,2305200001,2305200001,,2023-05-20 09:00,,,
e_e000668,2305200002,,2305200002,,2023-05-20 12:30,1,
e_e000668,2305200003,,2305200003,,2023-05-20 16:30,1,
e_e000668,2305200004,,2305200004,,2023-05-20 17:30,1,
e_e000668,2305200005,,2305200005,,2023-05-20 20:00,1,
e_e000668,2305200006,,2305200006,,2023-05-20 23:30,1,
e_e001033,2305270001,2305270001,,2023-05-27 08:30,,,
e_e001033,2305270002,,2305270002,,2023-05-27 11:30,1,
e_e001033,2305270003,,2305270003,,2023-05-27 13:30,1,
e_e001033,2305270004,,2305270004,,2023-05-27 17:00,1,
e_e001033,2305270005,,2305270005,,2023-05-27 19:30,1,
e_e001033,2305270006,,2305270006,,2023-05-27 22:00,1,
e_e001240,2306040001,,2306040001,,2023-06-04 12:30,1,
e_e001240,2306040002,,2306040002,,2023-06-04 01:30,1,
e_e001240,2306040003,2306040003,,2023-06-04 12:00,,,
e_e001240,2306040004,,2306040004,,2023-06-04 03:00,1,
e_e001240,2306040005,,2306040005,,2023-06-04 17:00,1,
e_e001423,2305290001,2305290001,,2023-05-29 13:00,,,
e_e001423,2305290002,,2305290002,,2023-05-29 14:00,1,
e_e001423,2305290003,,2305290003,,2023-05-29 16:00,1,15
e_e001423,2305290004,,2305290004,,2023-05-29 17:30,1,
e_e001579,2306070001,2306070001,,2023-06-07 11:30,,,
e_e001579,2306070002,,2306070002,,2023-06-07 23:30,14,
e_e001579,2306070003,,2306070003,,2023-06-07 12:00,13,
e_e001579,2306070004,,2306070004,,2023-06-07 13:30,15,
e_e001579,2306070005,,2306070005,,2023-06-07 14:00,15,
e_e001579,2306070006,,2306070006,,2023-06-07 16:00,13,
e_e001579,2306070007,,2306070007,,2023-06-07 18:00,12,
e_e001579,2306070008,,2306070008,,2023-06-07 19:00,5,
e_e001579,2306080001,,2306080001,,2023-06-08 16:00,14,
e_e001579,2306080002,,2306080002,,2023-06-08 17:00,14,
e_e001579,2306080003,,2306080003,,2023-06-08 17:30,15,
e_e001579,2306080004,,2306080004,,2023-06-08 18:30,5,15
e_e001579,2306090001,,2306090001,,2023-06-09 14:00,5,15
e_e001579,2306090002,,2306090002,,2023-06-09 15:00,13,15
e_e001579,2306090003,,2306090003,,2023-06-09 18:30,15,
e_e001579,2306090004,,2306090004,,2023-06-09 21:30,5,15
e_e001579,2306100001,,2306100001,,2023-06-10 09:30,5,
e_e001579,2306100002,,2306100002,,2023-06-10 11:30,12,15
e_e002195,2306040001,2306040001,,2023-06-04 10:30,,,
e_e002195,2306040002,,2306040002,,2023-06-04 11:30,5,
e_e002195,2306040003,,2306040003,,2023-06-04 13:00,7,
e_e002195,2306040004,,2306040004,,2023-06-04 14:00,15,
e_e002195,2306040005,,2306040005,,2023-06-04 16:00,15,
e_e002195,2306040006,,2306040006,,2023-06-04 16:30,15,
e_e002195,2306040007,,2306040007,,2023-06-04 18:30,12,
e_e002195,2306040008,,2306040008,,2023-06-04 20:00,7,
e_e003226,2307010001,2307010001,,2023-07-01 09:00,,,
e_e003226,2307010002,,2307010002,,2023-07-01 12:00,5,13
e_e003226,2307010003,,2307010003,,2023-07-01 13:30,13,
e_e003226,2307010004,,2307010004,,2023-07-01 16:00,13,
e_e003226,2307010005,,2307010005,,2023-07-01 16:30,15,
e_e003226,2307010007,,2307010007,,2023-07-01 18:30,4,
e_e003226,2307020001,,2307020001,,2023-07-02 10:30,13,15
e_e003226,2307020002,,2307020002,,2023-07-02 11:30,15,
e_e003226,2307020003,,2307020003,,2023-07-02 12:30,15,
e_e003226,2307020004,,2307020004,,2023-07-02 17:00,5,13
e_e004870,2307100001,2307100001,,2023-07-10 10:00,,,
e_e004870,2307100002,,2307100002,,2023-07-10 12:00,1,
e_e004870,2307100006,,2307100006,,2023-07-10 13:00,1,
e_e004870,2307110001,,2307110001,,2023-07-11 00:00,16,16
e_e004870,2307120001,,2307120001,,2023-07-12 16:30,1,
e_e004870,2307120002,,2307120002,,2023-07-12 10:00,1,
e_e004870,2307120003,,2307120003,,2023-07-12 11:30,1,
e_e004870,2307120004,,2307120004,,2023-07-12 12:30,1,
e_e004944,2307090001,2307090001,,2023-07-09 11:00,,,
e_e004944,2307090002,,2307090002,,2023-07-09 11:30,1,
e_e004944,2307090003,,2307090003,,2023-07-09 13:30,1,
e_e004944,2307090004,,2307090004,,2023-07-09 15:00,1,
e_e004944,2307090005,,2307090005,,2023-07-09 16:00,1,
e_e004944,2307090006,,2307090006,,2023-07-09 19:00,1,
e_e004944,2307090007,,2307090007,,2023-07-09 21:00,1,
e_e007408,2308190001,,2308190001,,2023-08-19 14:30,1,
e_e007408,2308190002,,2308190002,,2023-08-19 15:30,1,
e_e007408,2308190003,,2308190003,,2023-08-19 18:30,1,
e_e007408,2308190004,,2308190004,,2023-08-19 20:00,1,
e_e007408,2308190005,,2308190005,,2023-08-19 22:00,1,
e_e007408,2308190006,2308190006,,2023-08-19 13:30,,,
e_e011214,2308250001,2308250001,,2023-08-25 06:30,,,
e_e011214,2308250002,,2308250002,,2023-08-25 21:30,4,12
e_e011214,2308250003,,2308250003,,2023-08-25 09:30,8,
e_e011214,2308250004,,2308250004,,2023-08-25 10:00,4,
e_e011214,2308250005,,2308250005,,2023-08-25 10:30,4,
e_e011214,2308250006,,2308250006,,2023-08-25 11:00,4,
e_e011214,2308250007,,2308250007,,2023-08-25 12:30,4,
e_e011214,2308250008,,2308250008,,2023-08-25 13:00,4,
e_e011214,2308250009,,2308250009,,2023-08-25 13:30,15,
e_e011214,2308250010,,2308250010,,2023-08-25 14:30,4,
e_e011214,2308250011,,2308250011,,2023-08-25 16:00,15,
e_e011214,2308250012,,2308250012,,2023-08-25 17:00,15,
e_e011214,2308250013,,2308250013,,2023-08-25 17:00,15,
e_e011214,2308250014,,2308250014,,2023-08-25 17:30,4,
e_e013132,2309090001,2309090001,,2023-09-09 14:00,,,
e_e013132,2309090002,,2309090002,,2023-09-09 16:00,2,
e_e013132,2309090003,,2309090003,,2023-09-09 17:00,2,
e_e013132,2309090004,,2309090004,,2023-09-09 18:00,2,
e_e013132,2309090005,,2309090005,,2023-09-09 21:00,2,
e_e013132,2309090006,,2309090006,,2023-09-09 23:30,2,15
e_e013143,2309230001,2309230001,,2023-09-23 09:00,,,
e_e013143,2309230002,,2309230002,,2023-09-23 09:30,1,
e_e013143,2309230003,,2309230003,,2023-09-23 14:30,1,
e_e013143,2309230004,,2309230004,,2023-09-23 18:30,1,
e_e013143,2309230005,,2309230005,,2023-09-23 22:00,1,
e_e013144,2309230001,2309230001,,2023-09-23 07:00,,,
e_e013144,2309230002,,2309230002,,2023-09-23 09:30,1,
e_e013144,2309230003,,2309230003,,2023-09-23 10:30,15,
e_e013144,2309230004,,2309230004,,2023-09-23 11:30,1,
e_e013144,2309230005,,2309230005,,2023-09-23 12:30,1,
e_e013144,2309230006,,2309230006,,2023-09-23 17:00,1,
e_e013149,2309240001,2309240001,,2023-09-24 08:00,,,
e_e013149,2309240002,,2309240002,,2023-09-24 09:30,1,15
e_e013149,2309240003,,2309240003,,2023-09-24 11:30,1,15
e_e013149,2309240004,,2309240004,,2023-09-24 13:00,1,15
e_e013149,2309240005,,2309240005,,2023-09-24 14:00,1,
e_e013149,2309240006,,2309240006,,2023-09-24 15:30,1,15
e_e013149,2309240007,,2309240007,,2023-09-24 19:00,1,15
e_e013179,2309240001,2309240001,,2023-09-24 11:00,,,
e_e013179,2309240002,,2309240002,,2023-09-24 11:30,1,
e_e013179,2309240003,,2309240003,,2023-09-24 18:00,1,
e_e013179,2309240004,,2309240004,,2023-09-24 13:00,1,
e_e013179,2309240005,,2309240005,,2023-09-24 14:30,1,
e_e013179,2309240006,,2309240006,,2023-09-24 14:30,15,
e_e013179,2309240007,,2309240007,,2023-09-24 15:00,15,
e_e013179,2309240008,,2309240008,,2023-09-24 15:30,1,
e_e013179,2309240009,,2309240009,,2023-09-24 16:00,1,
e_e013184,2309230001,2309230001,,2023-09-23 06:00,,,
e_e013184,2309230002,,2309230002,,2023-09-23 07:30,5,
e_e013184,2309230003,,2309230003,,2023-09-23 09:30,12,
e_e013184,2309230004,,2309230004,,2023-09-23 10:00,13,
e_e013184,2309230005,,2309230005,,2023-09-23 12:00,12,15
e_e013184,2309230006,,2309230006,,2023-09-23 14:30,13,15
e_e013184,2309230007,,2309230007,,2023-09-23 19:30,12,13
e_e013188,2309230001,2309230001,,2023-09-23 15:00,,,
e_e013188,2309230002,,2309230002,,2023-09-23 16:00,1,
e_e013188,2309230003,,2309230003,,2023-09-23 17:30,1,
e_e013188,2309230004,,2309230004,,2023-09-23 18:30,1,
e_e013188,2309230005,,2309230005,,2023-09-23 19:00,15,
e_e013188,2309230006,,2309230006,,2023-09-23 22:00,1,
e_e013282,2309270001,2309270001,,2023-09-27 03:30,,,
e_e013282,2309270002,,2309270002,,2023-09-27 22:30,1,
e_e013282,2309270003,,2309270003,,2023-09-27 16:30,1,
e_e013282,2309270004,,2309270004,,2023-09-27 17:00,15,
e_e013282,2309270005,,2309270005,,2023-09-27 17:30,15,
e_e013282,2309270006,,2309270006,,2023-09-27 19:30,1,
e_e013282,2309270007,,2309270007,,2023-09-27 20:00,15,
f_f000001,2304290001,2304290001,,2023-04-29 06:00,,,
f_f000001,2304290002,,2304290002,,2023-04-29 11:00,1,
f_f000001,2304290003,,2304290003,,2023-04-29 07:30,1,
f_f000001,2304300001,,2304300001,,2023-04-30 12:00,1,
f_f000001,2304300003,,2304300003,,2023-04-30 13:00,1,
f_f000001,2305010001,,2305010001,,2023-05-01 12:30,1,
f_f000001,2305010002,,2305010002,,2023-05-01 01:30,1,
f_f000001,2305010003,,2305010003,,2023-05-01 02:30,1,
f_f000001,2305010004,,2305010004,,2023-05-01 18:30,1,
f_f000004,2304290001,2304290001,,2023-04-29 05:00,,,
f_f000004,2304290002,,2304290002,,2023-04-29 07:00,1,
f_f000004,2304290003,,2304290003,,2023-04-29 08:30,1,
f_f000004,2304290004,,2304290004,,2023-04-29 11:00,1,
f_f000004,2304290005,,2304290005,,2023-04-29 14:00,10,
f_f000004,2304290006,,2304290006,,2023-04-29 14:30,1,
f_f000004,2304290007,,2304290007,,2023-04-29 20:00,1,
f_f000004,2304290008,,2304290008,,2023-04-29 15:00,1,
f_f000004,2304290009,,2304290009,,2023-04-29 19:00,1,
f_f000004,2304300001,,2304300001,,2023-04-30 09:30,1,
f_f000004,2304300002,,2304300002,,2023-04-30 10:30,1,
f_f000004,2304300003,,2304300003,,2023-04-30 12:30,1,
f_f000004,2304300004,,2304300004,,2023-04-30 13:30,1,
f_f000004,2304300005,,2304300005,,2023-04-30 14:30,1,
f_f000004,2305010001,,2305010001,,2023-05-01 10:00,1,
f_f000004,2305010002,,2305010002,,2023-05-01 11:00,1,
f_f000004,2305010003,,2305010003,,2023-05-01 13:00,1,
f_f000004,2305010004,,2305010004,,2023-05-01 15:30,1,
f_f000004,2305010005,,2305010005,,2023-05-01 18:30,1,
f_f000004,2305010006,,2305010006,,2023-05-01 19:30,1,
f_f000004,2305010007,,2305010007,,2023-05-01 22:00,1,
f_f000030,2304280001,2304280001,,2023-04-28 14:30,,,
f_f000030,2304280002,,2304280002,,2023-04-28 16:30,1,
f_f000030,2304280003,,2304280003,,2023-04-28 17:30,1,
f_f000030,2304290001,,2304290001,,2023-04-29 10:30,1,
f_f000030,2304290002,,2304290002,,2023-04-29 12:00,1,
f_f000030,2304290003,,2304290003,,2023-04-29 13:30,1,
f_f000030,2304290004,,2304290004,,2023-04-29 15:00,15,
f_f000030,2304290005,,2304290005,,2023-04-29 17:30,1,
f_f000030,2304290006,,2304290006,,2023-04-29 21:00,15,
f_f000030,2304290007,,2304290007,,2023-04-29 00:00,15,
f_f000030,2304290008,,2304290008,,2023-04-29 20:30,1,
f_f000030,2304300001,,2304300001,,2023-04-30 12:30,1,
f_f000030,2304300002,,2304300002,,2023-04-30 13:30,1,
f_f000030,2304300003,,2304300003,,2023-04-30 15:00,1,
f_f000030,2304300004,,2304300004,,2023-04-30 17:00,1,
f_f000030,2304300005,,2304300005,,2023-04-30 18:30,1,
f_f000030,2304300006,,2304300006,,2023-04-30 19:30,1,
f_f001718,2306010001,2306010001,,2023-06-01 08:00,,,
f_f001718,2306010002,,2306010002,,2023-06-01 10:30,1,
f_f001718,2306010003,,2306010003,,2023-06-01 12:30,1,
f_f001718,2306010004,,2306010004,,2023-06-01 14:00,1,
f_f001718,2306010005,,2306010005,,2023-06-01 15:00,1,
f_f001718,2306010006,,2306010006,,2023-06-01 16:30,1,
f_f001718,2306010007,,2306010007,,2023-06-01 18:30,1,
f_f001718,2306010008,,2306010008,,2023-06-01 20:30,1,
f_f001718,2306020001,,2306020001,,2023-06-02 06:30,1,
f_f001718,2306020002,,2306020002,,2023-06-02 14:00,1,
f_f002508,2306070001,2306070001,,2023-06-07 12:00,,,
f_f002508,2306070003,,2306070003,,2023-06-07 20:00,1,
f_f002508,2306070004,,2306070004,,2023-06-07 15:30,1,
f_f002508,2306080001,,2306080001,,2023-06-08 12:00,1,
f_f002508,2306080002,,2306080002,,2023-06-08 13:00,1,
f_f002508,2306080003,,2306080003,,2023-06-08 13:30,1,
f_f002508,2306080004,,2306080004,,2023-06-08 17:00,1,
f_f008573,2308240001,,2308240001,,2023-08-24 22:30,1,
f_f008573,2308240002,2308240002,,2023-08-24 08:30,,,
f_f008573,2308240003,,2308240003,,2023-08-24 14:30,1,
f_f008573,2308240004,,2308240004,,2023-08-24 17:00,1,
f_f009789,2308250001,2308250001,,2023-08-25 08:30,,,
f_f009789,2308250002,,2308250002,,2023-08-25 09:00,1,
f_f009789,2308250003,,2308250003,,2023-08-25 11:30,1,
f_f009789,2308250004,,2308250004,,2023-08-25 13:00,1,
f_f009789,2308250005,,2308250005,,2023-08-25 15:00,1,
f_f009789,2308250006,,2308250006,,2023-08-25 18:30,4,
f_f009789,2308250007,,2308250007,,2023-08-25 21:00,4,
f_f009789,2308260001,,2308260001,,2023-08-26 11:30,1,
f_f009789,2308260002,,2308260002,,2023-08-26 12:30,1,
f_f009789,2308260003,,2308260003,,2023-08-26 16:00,1,
f_f015537,2309030001,2309030001,,2023-09-03 07:00,,,
f_f015537,2309030002,,2309030002,,2023-09-03 07:00,1,
f_f015537,2309030003,,2309030003,,2023-09-03 11:00,1,
f_f015537,2309030004,,2309030004,,2023-09-03 13:30,1,
f_f015541,2309020001,2309020001,,2023-09-02 10:30,,,
f_f015541,2309020002,,2309020002,,2023-09-02 12:30,1,1
f_f015541,2309020003,,2309020003,,2023-09-02 14:00,1,1
f_f015541,2309020004,,2309020004,,2023-09-02 15:00,1,1
f_f015541,2309020005,,2309020005,,2023-09-02 15:30,1,1
f_f015541,2309020006,,2309020006,,2023-09-02 16:00,1,1
f_f015541,2309020007,,2309020007,,2023-09-02 17:30,1,1
f_f015541,2309020008,,2309020008,,2023-09-02 20:30,1,1
f_f016471,2309160001,2309160001,,2023-09-16 09:30,,,
f_f016471,2309160002,,2309160002,,2023-09-16 23:00,1,
f_f016471,2309160003,,2309160003,,2023-09-16 12:30,1,
f_f016471,2309160004,,2309160004,,2023-09-16 13:30,1,
f_f016471,2309160005,,2309160005,,2023-09-16 14:30,1,
f_f016471,2309160006,,2309160006,,2023-09-16 15:30,1,
f_f016471,2309160007,,2309160007,,2023-09-16 16:30,1,11
f_f016471,2309160008,,2309160008,,2023-09-16 18:30,1,
f_f016471,2309160009,,2309160009,,2023-09-16 19:30,1,
f_f016471,2309160010,,2309160010,,2023-09-16 20:00,15,
f_f016830,2309260001,2309260001,,2023-09-26 11:00,,,
f_f016830,2309260002,,2309260002,,2023-09-26 11:30,13,15
f_f016830,2309260003,,2309260003,,2023-09-26 12:00,7,15
f_f016830,2309260004,,2309260004,,2023-09-26 12:30,15,
f_f016830,2309260005,,2309260005,,2023-09-26 01:30,15,
f_f016830,2309260006,,2309260006,,2023-09-26 01:00,13,15
f_f016830,2309260007,,2309260007,,2023-09-26 03:30,15,
f_f016830,2309260008,,2309260008,,2023-09-26 04:00,13,15
f_f016830,2309260009,,2309260009,,2023-09-26 16:30,15,
f_f016830,2309260010,,2309260010,,2023-09-26 05:30,7,
f_f016830,2309260011,,2309260011,,2023-09-26 06:30,4,15
g_g000003,2304300001,2304300001,,2023-04-30 08:30,,,
g_g000003,2304300002,,2304300002,,2023-04-30 12:30,2,
g_g000003,2304300003,,2304300003,,2023-04-30 14:00,2,
g_g000003,2304300004,,2304300004,,2023-04-30 15:30,2,
g_g000003,2304300005,,2304300005,,2023-04-30 16:00,2,
g_g000003,2304300006,,2304300006,,2023-04-30 18:00,2,
g_g000003,2304300007,,2304300007,,2023-04-30 20:00,2,
g_g000003,2305010001,,2305010001,,2023-05-01 11:30,15,
g_g000003,2305010002,,2305010002,,2023-05-01 12:00,2,
g_g000003,2305010003,,2305010003,,2023-05-01 12:30,15,
g_g000003,2305010004,,2305010004,,2023-05-01 14:30,2,
g_g000003,2305010005,,2305010005,,2023-05-01 17:30,2,
g_g000004,2304300001,2304300001,,2023-04-30 14:30,,,
g_g000004,2304300002,,2304300002,,2023-04-30 15:30,1,
g_g000004,2304300008,,2304300008,,2023-04-30 17:30,1,
g_g000004,2305010001,,2305010001,,2023-05-01 10:30,1,
g_g000004,2305010002,,2305010002,,2023-05-01 13:00,1,
g_g000004,2305010003,,2305010003,,2023-05-01 14:30,1,
g_g000004,2305010004,,2305010004,,2023-05-01 17:30,1,
g_g000004,2305010005,,2305010005,,2023-05-01 19:00,1,
g_g000005,2304280001,2304280001,,2023-04-28 10:00,,,
g_g000005,2304280002,,2304280002,,2023-04-28 11:00,5,
g_g000005,2304280004,,2304280004,,2023-04-28 13:30,7,
g_g000005,2304280005,,2304280005,,2023-04-28 14:00,15,
g_g000005,2304280006,,2304280006,,2023-04-28 14:30,15,
g_g000005,2304280007,,2304280007,,2023-04-28 15:30,13,
g_g000005,2304280008,,2304280008,,2023-04-28 17:00,15,
g_g000005,2304280009,,2304280009,,2023-04-28 17:30,15,
g_g000005,2304280010,,2304280010,,2023-04-28 23:00,15,
g_g000005,2304290001,,2304290001,,2023-04-29 13:00,13,
g_g000005,2304290002,,2304290002,,2023-04-29 14:30,13,
g_g000005,2304290003,,2304290003,,2023-04-29 15:30,13,
g_g000005,2304290004,,2304290004,,2023-04-29 16:30,4,
g_g000005,2304290005,,2304290005,,2023-04-29 21:30,4,
g_g000005,2304300001,,2304300001,,2023-04-30 09:00,15,14
g_g000005,2304300002,,2304300002,,2023-04-30 12:30,15,
g_g000005,2304300003,,2304300003,,2023-04-30 13:00,15,
g_g000005,2304300004,,2304300004,,2023-04-30 14:00,15,
g_g000005,2304300005,,2304300005,,2023-04-30 15:00,13,
g_g000005,2304300006,,2304300006,,2023-04-30 16:00,4,
g_g000005,2304300007,,2304300007,,2023-04-30 18:30,13,
g_g000005,2304300008,,2304300008,,2023-04-30 19:30,15,
g_g000005,2304300009,,2304300009,,2023-04-30 22:00,5,
g_g000009,2304290001,2304290001,,2023-04-29 13:30,,,
g_g000009,2304290002,,2304290002,,2023-04-29 15:30,1,1
g_g000009,2304290003,,2304290003,,2023-04-29 16:30,1,
g_g000009,2304300001,,2304300001,,2023-04-30 15:30,1,
g_g000009,2304300002,,2304300002,,2023-04-30 11:00,1,
g_g000010,2304280001,2304280001,,2023-04-28 12:30,,,
g_g000010,2304280002,,2304280002,,2023-04-28 17:30,13,
g_g000010,2304280003,,2304280003,,2023-04-28 13:00,5,13
g_g000010,2304280004,,2304280004,,2023-04-28 16:30,12,
g_g000010,2304290001,,2304290001,,2023-04-29 23:30,5,13
g_g000010,2304290002,,2304290002,,2023-04-29 11:30,13,
g_g000010,2304290003,,2304290003,,2023-04-29 13:00,13,
g_g000010,2304290004,,2304290004,,2023-04-29 16:00,15,
g_g000010,2304290005,,2304290005,,2023-04-29 19:00,4,13
g_g000010,2304290006,,2304290006,,2023-04-29 22:30,12,
g_g000014,2304280001,2304280001,,2023-04-28 08:00,,,
g_g000014,2304280002,,2304280002,,2023-04-28 21:00,1,
g_g000014,2304280003,,2304280003,,2023-04-28 11:30,1,
g_g000016,2304290001,2304290001,,2023-04-29 17:30,,,
g_g000016,2304290002,,2304290002,,2023-04-29 21:30,1,
g_g000016,2304290003,,2304290003,,2023-04-29 18:00,1,
g_g000016,2304300001,,2304300001,,2023-04-30 10:00,1,
g_g000016,2304300002,,2304300002,,2023-04-30 11:00,1,
g_g000016,2304300003,,2304300003,,2023-04-30 13:00,1,15
g_g000016,2304300004,,2304300004,,2023-04-30 13:00,15,
g_g000016,2304300005,,2304300005,,2023-04-30 13:30,15,
g_g000016,2304300006,,2304300006,,2023-04-30 16:00,1,
g_g000016,2304300007,,2304300007,,2023-04-30 20:30,4,
g_g000016,2304300008,,2304300008,,2023-04-30 22:00,4,
g_g000016,2304300009,,2304300009,,2023-04-30 18:30,1,
g_g000016,2305010001,,2305010001,,2023-05-01 11:00,1,
g_g000016,2305010002,,2305010002,,2023-05-01 12:00,15,
g_g000016,2305010003,,2305010003,,2023-05-01 13:00,15,
g_g000016,2305010004,,2305010004,,2023-05-01 15:00,1,
g_g000016,2305010005,,2305010005,,2023-05-01 19:00,1,
g_g000017,2304300001,2304300001,,2023-04-30 10:00,,,
g_g000017,2304300002,,2304300002,,2023-04-30 17:30,1,
g_g000017,2304300003,,2304300003,,2023-04-30 11:30,1,
g_g000017,2304300004,,2304300004,,2023-04-30 13:00,1,
g_g000017,2304300005,,2304300005,,2023-04-30 15:30,1,
g_g000023,2304280001,2304280001,,2023-04-28 10:30,,,
g_g000023,2304280002,,2304280002,,2023-04-28 11:30,5,
g_g000023,2304280003,,2304280003,,2023-04-28 12:30,15,
g_g000023,2304280004,,2304280004,,2023-04-28 13:30,15,
g_g000023,2304280005,,2304280005,,2023-04-28 16:00,12,13
g_g000023,2304280006,,2304280006,,2023-04-28 17:30,13,
g_g000023,2304280007,,2304280007,,2023-04-28 18:30,15,
g_g000023,2304280008,,2304280008,,2023-04-28 20:00,13,
g_g000023,2304290001,,2304290001,,2023-04-29 11:30,4,
g_g000023,2304290002,,2304290002,,2023-04-29 12:00,2,
g_g000023,2304290003,,2304290003,,2023-04-29 12:30,15,
g_g000023,2304290004,,2304290004,,2023-04-29 13:30,2,
g_g000023,2304290005,,2304290005,,2023-04-29 14:30,2,
g_g000023,2304290006,,2304290006,,2023-04-29 17:00,2,
g_g000023,2304290007,,2304290007,,2023-04-29 17:30,4,
g_g000023,2304290008,,2304290008,,2023-04-29 18:30,15,
g_g000023,2304290009,,2304290009,,2023-04-29 20:30,12,5
g_g000025,2304300001,2304300001,,2023-04-30 09:30,,,
g_g000025,2304300002,,2304300002,,2023-04-30 12:00,1,
g_g000025,2304300003,,2304300003,,2023-04-30 12:30,15,
g_g000025,2304300004,,2304300004,,2023-04-30 14:00,1,
g_g000025,2304300005,,2304300005,,2023-04-30 14:30,1,
g_g000025,2304300006,,2304300006,,2023-04-30 17:00,15,
